user_id,post_text,id,thread_id,post_time
2373992,"0.28*(300 +x) on right",3461,622,1360558341
2587240,"Some of the concepts that the say ""As you know"" are certainly new concepts. There's a few times where they are introducing the main concept for the lesson and use ""as you know"". I think it's just the standard awkwardness of math geeks trying to explain something that gets them really excited :-P",3462,557,1360558436
544493,"I love this course my problem is my language I do not speak English. However almoust ending my third week only one question and do it. perhaps I will not have certificate because there will be pay but the knowdlege is very useful in my Unversity I´m 44 and returned to my class.",3463,557,1360559894
1656700,"Sorry Keith not buying your answer.  Coursera is offering massive open online courses (a.k.a. “MOOCs”).  If they want to be viable they need to ensure they have ample server bandwidth and not solve issues by manipulating student behavior.  Additionally other courses do not follow this scheme .... some do not have a final exam.  Microeconomics for example has no final exam but has weekly quizzes that you have to average 80% in over the whole course, if you are late in submitting the quiz you are penalized 50% which has recently been changed to 10%.  As coursera is often touted as offering self paced instruction these time constraints and penalties don't fit the learning model.

Don't buy your student interaction argument either.  Stating the question clearly will not lead to any confusion about what is being asked",3464,605,1360564164
2532872,"Ramesh, it's obvious you are frustrated, and I'm sure many here can relate.  Why, however, are you insulting, and directing your ire toward, other students here who are genuinely trying to help?  No one here has said anything remotely provoking.  Perhaps your concerns would be better answered in an email exchange between yourself and one of the instructors, or one of the TAs?",3465,605,1360567106
1656700,"Shannon, what have I said that's insulting.  I am not frustrated nor am I directing my Ire at other students I am simply persisting in asking for my question to be answered.   I have been waiting for someone from the course staff to respond as it was stated that response to e-mails was unlikely.  ",3466,605,1360568122
1656700,"I am not asking this question from a student perspective.  I have been a professor at major medical schools in the USA including Harvard and Tufts and from that perspective I don't see the value of the soft deadlines and their penalties.  So it is right that this question is not one for students to answer but it is posed to the folks that created the course structure.",3467,605,1360568787
1656700,"I'm not wasting your time keith.  I can't force you to spend any time on this at all.  If you feel your time has been wasted it's you who has wasted it.",3468,605,1360569568
2024600,"I think that it's necessary for any kind of learning program to have a set of deadlines. Everything in life has deadlines and schedules and I think that not having deadlines is more counterproductive to learning, because it's not pushing you to succeed, but rather letting you do what you want when you want, and that's not how life works. I have a lot on my plate and I still manage to get the work done on time for this class. (I'm a single mom of 9 month old twins and a 6 year old girl and I am taking classes for credits towards my bachelors degree through one university and taking 5 classes on CourseRA as refreshers at the same time so that I can test out of some of my upcoming classes.) The deadlines are a learning experience in applying yourself and learning time management. ",3469,605,1360571551
920137,"I think I'm only here now to learn forget abt the grades because I'm still having the same problem.....",3470,583,1360571892
2151995,"I think you're missing the part that was explained in the lecture where she expressed that w-1 = -(-1-w). 
That being said, if you want to cancel out (1-w) and (w-1), you have to write (w-1) as -(w-1). (just substitute w-1 for the number in the question)

i.e. your denominator in question 4 needs to have a negative. ",3471,589,1360572400
2534369,"not sure if anyone else has had the same problem but i've tried the 3rd question several times and i've always gotten it wrong. the thing is, i've set up the equation as (30/100)x = 140 

and so for x, i got 466.67",3472,622,1360572594
1020797,"Algebra is nothing but implementation of rules discovered by trial and error...anyone can do it...d ont think complicated...",3473,606,1360576338
1020797,"Quiz 4 question1
I multiply y with 3x+5, then add -3 of the righthand numinator...
2x =3yx +8....x= (3yx +8)/2

Where do I go wrong ?
Help me out please....
",3474,626,1360578680
2534481,"Has anyone provided feedback as to why  (3*x+1)*(x-2)  does not work as an answer to Week 2 Quiz 1 Problem 3 ?  ",3475,449,1360579321
475385,"Many of you seem to be dealing with two variables, x and y, in attempting the solution to question #2 of quiz 1. Use only one variable. The setup ought to be something like:

300^0.12+0.4x=0.28*(x+300)

And then solve for x.",3476,622,1360579569
2436540,"I found the error in the denominator. Thanks.
",3477,598,1360582133
1595240,"I think that I don't enter in correct way the answers in quiz 1, queastion 4 and quiz 2, question 1. Could somebody help me?

If you are also experiencing this issue, please upvote this post.",3478,630,1360582475
1820336,"Quiz 1, q4, the answer is a ratio and enter it like a/b

Quiz 2, q1, is a negative ratio, so you enter it like -a/b",3479,630,1360582871
1510593,"about $150",3480,627,1360583285
1595240,"Thanks
",3481,630,1360584284
1595240,"The problem wasn't the enter!",3482,630,1360586222
2333508,"Since I got all the answers correct for Week 2 quiz but was not able to get the Quiz correct @ 100% 'cause I didn't enter it correctly.

I've decided to watch the excellent lectures and open the quiz and copy the questions down and do them.  But will not enter the answers into the quiz.

Even looking at the ""How to enter math expressions"" shows they are confused.
they show a correct way to enter an expression and part of it is 7xy correctly entered is 7*xy

but lower down in their summation of rules for entering they say.

""Multiplication between variables requires a multiplication sign (*). E.g. enter a*b instead of ab. (The term ab may be interpreted by the grading software as a multi-character variable named ab, rather than as the product of variables a and b.)""

So there we have it.....it's okay to enter 7*xy but according to the actual rule you must enter 7*x*y...
LOL, which is it.  Your example is confusing and shows you are not sure what you are doing (whoever created this quiz implementation )
Please talk to the people at Ohio State University doing the Calculus program for they do not have these problems and use Khan Academy.

Anyway, I will still get the knowledge I just won't get any credit for it.


That is fine as this is simply to benefit my calculus and college credit means nothing to me.  It's all about what you do with your knowledge!
Good Luck to everyone.....This is my way and it works for me!",3483,631,1360588313
2254056,"Me too - thanks!",3484,598,1360591381
2469238,"how to type in eg. (x-6)(x+2) in a correct way ?",3485,632,1360592912
2120255,"Good attitude!!",3486,631,1360594877
2534481,"Thanks.  Is this a bug in the parser?  Will it be fixed?",3487,449,1360596572
1684789,"My updated ""Where are you from?"" lists.  Shout out if I missed yours!  This is 39 countries! Sorry, I originally missed Pakistan, Dominican Republic and New Zealand.

Afghanistan, Algeria, Australia, Azerbaijan, Brazil, Canada, Chile, Colombia,
Costa Rica,Czech Republic, Denmark, Dominican Republic, Ecuador,Egypt,El Salvador, France, Germany, Greece, India, Ireland, Italy, Lithuania, Malaysia, Mexico, Pakistan, Paraguay, New Zealand, Poland,Republic of Srpska, Bosnia and Herzegovina, Russia, Spain, Sweden, Switzerland, Thailand, Turkey,UK ,Ukraine,. USA,Venezuela!",3488,4,1360596651
1914030,"Thanks a lot as well!!! I really appreciate the effort and work that you all, UC Irvine and the teacers, put in.",3489,112,1360596737
2173797,"Glad you found your error! :)  In case anyone else has this question, in the last step I was dividing by the wrong number.  It can be a little tricky if you're not careful.",3490,625,1360597602
544493,"I do not speak English but this course is so wonderful that I understood all videos. Thanks to all teachers for that",3491,112,1360598403
1864683,(x-6)*(x+2),3492,632,1360599625
1864683,"What browser are you using?  Can you use another one to see if that works?",3493,588,1360600141
1864683,"So, I finished week three today (started yesterday) and I feel kind of bad.  I see others struggling, and all I can think is 'I wish I had more practice!' lol please, tell me I am not the only one.  Do any of you do other practice work?  I did some on khan academy but it was out of order so was a bit sparse (logs kept popping up) but could use any other free places to practice as well. 

:)",3494,633,1360600327
349611,"The instructors have posted links to sites with more practice problems under the information for each week.",3495,633,1360601727
2373992,"not accepting 3 5 ????",3496,618,1360602245
1656700,"Yes Tamara I have a Ph.D. in neurochemistry from the university in London so why am I ""wasting time"" on a first year algebra course?  Good question.  I happened to be of an age that when I was in middle school the math curriculum was changed to ""modern mathematics"".  The implementation was a disaster and the result was that a generation of kids left school with compromised ability in mathematics..... I was one of them.  I taught myself enough mathematics to struggle through my bachelors degree and have always felt cheated out of a solid mathematical foundation.  I am trying to repair that damage now. Thanks for the wishes of luck!",3497,605,1360604884
2101455,"The problem summary:
in http://www.mathsisfun.com/algebra/linear-equations.html quiz question 7
y=-(2/3)x+2(1/3)
all the options for answers for ""2(1/3)"" part of the equation was ""7,-7"" to get 7 for that part of the answer in my opinion you would have to multiply by 10.5 which does not work for the rest of the equation.

If you are also experiencing this issue, please upvote this post.",3498,634,1360607307
2356937,"Hi,

I'm struggling with either inputting the answer or obtaining the correct answer for Week 3, Quiz 3, Question 3.

As far as I can tell, x=5 and x=3. I have tried inputting the answer as follows, all to no avail;

""3 5""

""5 3""

3 5

5 3

I have worked the problem as follows

x: |x-2| = 2x -7

x-2 = 2x -7

-x = -5

x = 5

and

x-2 = -2x + 7

3x = 9

x = 3

Any help or tips much appreciated.

Cheers,

Conor",3499,635,1360607477
2594975,"I don't know why I am having such a hard time simplifying for exponents.  The problem; 
4(x raised to -3)(y raised to 5)(z raised to -2)
-------------------------------------------------------           ALL RAISED TO -2
6(x raised to - 8)(y raised to -5)(z raised to 5)

has me coming up with all sorts of different solving for ...  My biggest problem is multifplying v subtracting exponents.  The quotient v product rule and whether to add or subtract is made more intimidating b/c there seem to be so many different ways to solve for.  And am I supposed to use each rule as it might seem to apply, or each rule throughout the whole problem at a time?  For you who are better and this or don't look into it too deeply, I could use your insight.",3500,636,1360608003
2594975,"Well, the formatting didn't work, so this probably looks like a mess.  ",3501,636,1360608048
2541109,"I just changed to flash and it has cured my issue also.
Thanks",3502,334,1360608448
388266,"I got the same answers for the the x values and you're on the right track but... keep in mind that you have to sub in the values into the original equation.  Upon doing so, you can see that, where x=5, the equation balances whereas, where x=3, it does not.  Therefore, the only possible answer is x=5.  

I hope this helps. :)

Anna",3503,635,1360608723
2423619,"Can someone please help me get this problem started. I have tried every combination of numbers I can think of and I'm really confused. Any help would be appreciated.",3504,637,1360609993
2356937,"Thanks a million, Anna. I was plugging 3 into its own equation, not the original.

Again, thanks for the clarification.

Cheers,

Conor",3505,635,1360610237
2173797,"I don't know if you are making a calculation error elsewhere in the problem, but try taking a close look at that last step and make sure you are using the right number to divide both sides.",3506,625,1360610724
2597227,"I think $$ 2\frac{1}{3}$$ means 2 and 1/3 (ie $$2+\frac{1}{3}$$, not  $$2*\frac{1}{3}$$). That would mean $$2+\frac{1}{3}=\frac{2*3}{3}+\frac{1}{3}=\frac{2∗3+1}{3}=\frac{7}{3}$$",3507,634,1360610734
2037912,"i worked the problem 5 times and get the same answer the same time 
the answer i get is -1/3 what am i doing wrong",3508,638,1360612425
2597227,"Your welcome :)",3509,514,1360613554
544493,"Importan!!! write the week in your question!!!!",3510,514,1360614015
2409422,"Let me give this a try. The total cost to produce the machines is the fixed cost of $550,000 plus $120/machine. The question is ""how many machines have to be sold at the (wholesale) price of $140/machine to exceed the total cost ($550,000 plus $120/machine)""? So the variable, or ""x"", is the number of machines produced and sold. Does that help any?",3511,637,1360615039
2324998,"So, the difference between variable cost and the price of the machine is 20 $. This really should help u. Because if I said one more thing I will solve ur question. ",3512,637,1360615234
1339519,"I am having the same problem.  The answer is just a number but I was twice informed it was incorrect.  It is the right answer because the value y can be solved. I even tried ""y=n"" (n is the answer) but the system records it as an error.",3513,638,1360615258
2324998,"I solve the question without using inequality is more easy for me. When u know what is the difference between variable cost and the actual price. Total price should be divided by this difference and ... :) ! GOOD LUCK ! ",3514,637,1360615338
439133,"I'm struggling with this also.  I did the numbers and the number  I think it should be ($550+120/140) is not accepted.",3515,637,1360615453
2324998,"NO NO !!! IT IS ONLY ONE NUMBER ! Read above ur post and u will see. The difference between variable cost and the actual price is 20 $. U know what is the fixed cost (500,000) $. So, Fixed cost divided by the difference is your answer. Hope this helps :) 
",3516,637,1360615577
439133,"I have tried entering several times and nothing is accepted.",3517,637,1360616115
723388,"I suspect you are over thinking...you can only add or subtract exponents when multiplying or dividing and only on like terms.  If you end up with a negative exponent, put it on other side of fraction (e.g. x^-3 is on top, make it 1/x^3.  If the exponent is on the outside of a parenthesis, a power raised to a power, then you multiply, for instance  (x^3)^4 = x^12",3518,636,1360617690
789667,"This problem is really difficult (;-).
Do we have enough information?
Should we know the number of machines for the fixed cost of 550000.
Any help would be appreciated,",3519,637,1360619512
2139599,"Hi Ramesh (I'm Jackie)

I think I understand what you are asking/what your point is.  Are you saying that if Coursera claims to have a learning model largely based on the encouragement and acceptance of self-learning and personal achievement why they then proceed to allow penalties in certain courses?

If this is what you are asking, then I am kind of confused as to why that is happening myself.  I'm a very young recent college grad, and I personally am not seeing a benefit to penalization under a model such as the one Coursera is claiming.  I was never a fan of grades, and I take no notice of them on any of the courses I am taking on the site, however, I am deeply concerned that penalties and other forms of ""punishment"" may seriously deter students who otherwise were ready and willing to work.

I'm not sure what Coursera should do instead, but I feel like if someone *does* want to be graded and/or work towards a certificate that they can obtain as a result of high grades, then that should be an *option*.  I think that for others, who strictly want to/need to learn, they should have a separate option of simply completing work assignments with no grades, penalties, or deadlines and be able to work towards a certificate they can obtain as a result of high completion (if they want to).  I feel that people know how to motivate themselves and can understand the basic mechanics of a class and how it moves forward with new material and will end eventually.  I think they are capable of gathering that were they to move through a course at a slower pace or were ""behind"" that they would not necessarily have as many opportunities to receive help from forums and such.

Again, not trying to offend anyone (or misunderstand you, Ramesh).  I just think that given the sheer number of students and their goals, there should be a decent number of options to choose from that would enable everyone or near-everyone to learn to their satisfaction.",3520,605,1360620694
2409422,"To solve this as an inequality:  in order to realize a profit, the fixed cost (($550,000 plus $120 times the number of machines produced) must be less than the wholesale price ($140 times the number of machines sold). The variable, or ""x,"" is the number of machines produced (at $120/machine) and sold (at $140/machine).",3521,637,1360621027
439133,"Solved - misread the $550,000.  Read the post just above mine.  Helped me.",3522,637,1360621590
2292526,"why this symbol ""="" can't be used  ?",3523,637,1360621879
1369772,"I need help with this, is the LCD (b-2)(b-2)b(b+2)? If it is I come up with some whacky numbers....",3524,639,1360622635
1369772,"Never mind I found my own mistake....
",3525,639,1360622771
439133,"This is a linear inequality question.  The cost must be less than the number of machines sold.",3526,637,1360624662
2139599,"Hey Everybody,

I have not been having much luck using this course's lectures and whatever else to help me understand problems and work through the quizzes.  I decided to go to khanacademy.org and look at what they had to offer.  

The site is full of lecture videos similar to what's on here, except the content is much more extensive, and the explanations are much more clear (imo).  It's geared towards kids and younger students, but, really, anyone can benefit.  There are quizzes you can use to try out some problems for w/e section you're working on.  And, best part of all, **you can actually see the solution!!** 

Viewing the solution is an option, of course, but it's there, in step-by-step format, if you want to look at it.  There will also be a link to a relevant video if you're stuck and need some help but don't wanna know what the answer is directly.

The site has an entire section dedicated to Algebra with 750 videos total, I think.  You can also become a member and track your progress and win badges and stuff like that.  It's a truly interactive site that has helped me with this class *tremendously.*  

Here's the link to the Algebra portion if you wanna check it out:
https://www.khanacademy.org/math/algebra

I hope this info helps anyone who is struggling!
Jackie (F. Drift)",3527,640,1360626592
1369772,"I can't get it right but here is how i am doing it (3x+5)y=2x-3.....which is 5y=x(2-3y)-3...5y/(2-3y)=x-3... x=3+5y/(2-3y)
can't figure by error?????",3528,626,1360627794
2597227,"Hi, I think you have to write 5*y instead of 5y when answering... (same with 3y)",3529,626,1360628366
1662986,"do anyone know if the exam will be time.hope not
",3530,430,1360629172
1020797,"Mr. Mikael...
thats  what  i did...i am asking whether my approach is right....",3531,626,1360629237
846775,"How do I enter in the square root answer(s)?",3532,641,1360629786
2597227,"For example to enter  $$\sqrt{2}$$ write sqrt(2)",3533,641,1360630296
2295083,"I agree.  I also have an intermediate algebra text book which has made understanding algebra terms alot easier.  The book is several years old but the terms are still relavent.  However some of the procedures used to arrive at the desired answers for some questions seem to be of the ""long way"" compared to the lecture video procedures.",3534,585,1360630666
846775,Thanks,3535,641,1360631091
1020797,"Can i ask...Did u got it  correct this way..? If  so...i must have a blind spot somewhere...",3536,626,1360631146
2618918,"I am finding as with most math courses that the lectures explain something much more elementary than what is tested. Furthermore, the books chosen are usually too abstract and do not follow the lectures. This book is no different. 

What I have also heard from a physicist friend is that nobody ever really explains the foundations of Algebra because it is just preparation for Calculus. That is not good for me. I always need to know why and the foundations of things to learn them. For example, I need to know why natural numbers are called natural, etc.

I do a much better job teaching English, reading and writing. I definitely do not test beyond what I have taught and I do not use abstract texts. Another disappointing math class. The last one I took I had to explain to the instructor that she could not test us on things she did not teach. Folks do a better job!",3537,24,1360631495
2618918,"Another disappointing math class.
The quiz is beyond the lecture! ""Bad, Bad Teachers!""

I teach English and writing and would never do such a thing.

The book is too abstract and doesn't correspond to the lecture.

Really, who do you think you are teaching? Do you want to make everybody hate math?",3538,24,1360631739
2618918,"Like most math teachers, these are no different.

Their lectures are simple, but the quizzes test beyond the lectures which is  a good way to alienate students.

The textbook is abstract and does not correspond to the lectures.

I do not know how math teachers get away with such things.",3539,642,1360631993
349611,"The quizzes are actually very similar to the lectures for the most part. I have no idea about the textbook as I have not looked at it.",3540,642,1360633399
2342826,"Hi there, I think I need help.  I solved and resolved problem #1.  I passed the other 3 questions of quiz#2 for week#3.  I have a negative fraction as an answer and maybe I just make a mistake putting it in the answer box.",3541,643,1360634061
2409422,"I think the quiz problems have, so far, tracked the lectures and the examples used in the lectures pretty closely. The word problems don't present identical fact situations but what would be the point of that? The quizzes are intended to test whether we're grasping the concepts presented in the lectures so they should contain problems that require us to apply the concepts learned to new fact situations.",3542,642,1360634362
2630943,"HI, I am Alex from Westchester, NY.",3543,4,1360637956
544493,"Hi anybody can say me
I just saw this on Sunday to enter the platform
""Join Signature Track
6 days and 21 hours left!""
MY QUESTION IS:
What if I do not subscribe? 
 I would be out of the course?***
not be able to continue?",3544,644,1360638316
2342826," Hi Jose, you do not have to join Signature Track.  It is optional and as far as I understand, it just gives you a signed copy of the certificate of participation, that is all.  You still continue the course if you do not join.",3545,644,1360638569
2629436,"Hello my name is Amanda Orndorff. I just joined today and I am trying to catch up. I am not having a problem with the math itself (I am just trying to refresh myself before taking credit classes). But I have never taken an online math class and I can't seem to figure out the proper way to enter the answers. I have looked at the how to enter math expressions link but it doesn't seem to work for me. If anyone can give me any pointer I would be very grateful. Thank you and I hope everyone has a wonderful semester.",3546,645,1360638616
2342826,"Hi Amanda, if you look to your left under the ""week#3"" link you will see a ""How to enter math expressions"" link.  Somebody also posted in one of the forums a more detailed list, I tried to find it for you, but couldn't.  Good luck catching up.",3547,645,1360639189
544493,"Thanks Stefanie I belived that my effort would be in vane. third Week completed 
Now studying with this: https://www.khanacademy.org/class_profile
:)",3548,644,1360639242
2532872,"Amanda, are you having trouble with entering a specific type of entry, for example a square root, or multiplication of variables, or problems entering everything?  If you can be more specific, perhaps I can help.",3549,645,1360640276
2445788,"I'm not sure if i'm entering in the problem incorrectly or what but Week 3 Quiz 2 problem 1 I have come up with a common denominator and keep recieving the message of that there is a variable missing in my solution.  What does that mean :(",3550,24,1360640754
544493,"I love math and programming Nice to meet you. 
we will be in mutual aid. Khan is more than fantastic you will see.",3551,644,1360640856
2477467,"Thanks for the help guys, I realized that in my second attempt I set up my equation correctly, but had a manual error when putting the %.",3552,622,1360641939
2629436,"I am trying to write polynomials. I know the answer I was giving was correct. I just can't figure out how to write it so that the system would take it. The exact answer I was trying to give was 12*a^2+7*a*b-10*b^2. I thought that would be the correct way to enter it. According to the how to enter math expressions but it won't take the answer. Thank you ",3553,645,1360643014
999423,"I'm down in San Diego",3554,233,1360643472
2541109,"What quiz and problem are you working on? you might need parentheses. .",3555,645,1360643510
2342826,"Hi Amanda, I think you also have to use parantheses like (12*a""^""(2))+(7*a*b)-(10*b""^""2).  You have to play with the answer.  It took me longer to have the computer parse than for me to solve the problems.  In the 1st week we also had to use """""""""".  Good luck again.",3556,645,1360643830
2532872,"I'm thinking parentheses, as well!",3557,645,1360643911
2342826,"Hi Jose, I did sign up for the Khan academy.  Thank you again for the link and suggestion.  I will try it more tomorrow.  Good Night.",3558,644,1360644405
2629436,"Ok I will try that in the morning. Thank you everyone.",3559,645,1360644520
2629436,"So I decided I couldn't wait until morning to try and figure it out haha. I absolutely hate putting things off. I figured out that what I was doing wrong is I only needed to enter the A B and C terms and not the whole polynomial. Thank you guys so much for your help",3560,645,1360647945
1996979,"I had the same problem came up with a negative fraction as an answer but it keeps coming up wrong.",3561,643,1360648618
2177256,"Need help finding the formula",3562,646,1360650000
2532872,"If you're talking about the question that asks you to solve the rational equation for b, I concur that it is a negative fraction, and I was able to answer it correctly.  The only thing I can think of is perhaps you did not simplify the fraction?",3563,643,1360651159
2532872,"Oh yes, one of those!  Be sure to read each question fully, because you're going to run into some more questions where the quizzes ask you to enter answers in a way you may not innately expect.  Nice to meet you!",3564,645,1360651499
2151995,"Write it as -(#)/(#)",3565,643,1360654747
1799987,"Math requires a logical approach instead of a mechanical one, so don't expect a exercise from the quiz to be exactly the same as the one from the lecture.
Instead of blaming the teachers, don't you think the problem lies somewhere else? Maybe its you? Is easy to blame the teachers.

Try to put some effort on it.",3566,642,1360654900
1132075,"Also, I fount Q 1 Can Be entered as: 4 1 -3 and Q 4: 12 7 -10 but having no luck with Q2&3, HELP!",3567,449,1360658056
207452,"While I enjoy signing up for coursera lectures and participating, I don't take them seriously.  Sometimes this is the only site that offers specific information on a unique topic.  Mathematics is hardly one of those subjects.  There are countless sites that offer better services and for free.  This isn't the fault of the professors.  They probably have little control over the format.  But the OP is correct.  The site in general is little more than youtube videos + forums.  That seems harsh but it's the truth.  Instead of investing time and effort into increasing interactivity, coursera devs have spent their time bolstering their roster with prestigious universities, hoping that status would be the draw to the site.  Sites like Khanacademy.com are closer to what they should aim for but with young adult/adult themes instead .  Udacity.com is also on the right track and coincidentally also has 2 algebra courses.  That said, for pure mathematics, I use a interactmath.com to learn.  Click ""enter"" and choose a book to work from.  The site offers countless practice problems with step by step instruction when you get stuck, and they have a decent interface unlike the antiquated system offered here.  Sometimes, I finish a problem on paper in 30 seconds, and take 10 minutes trying to get the silly format right. That what prompted this post!  Anyway, Khanacademy.com Udacity.com and interactmath.com are all solid sites and I highly recommend those sites.  Another interactive site I havent mentioned yet is Carnegie Mellon's Open Learning Initiative https://oli.cmu.edu/ which is also much more than youtube + forums. ",3568,642,1360662501
2373992,"dear kumail shah :-) ...(x-6)*(w+3) is grouping of q2 and solve q 3 by changing 5 x to -6x + x and make their pair (3*x+1)*(x-2)",3569,449,1360664906
2265434,"Hi there, Puerto Rico... ",3570,4,1360670418
2329113,"I had no problems with this one, just write all answers in a row divided only by spaces.
E.g.
3 2 -1",3571,580,1360676437
2629436,"Nice to meet you also. ",3572,645,1360676865
2423619,"Thanks everyone for the help. Wish I could have jumped online and had resources like this 20 years ago. ",3573,637,1360685405
377743,"Hey math lovers. My name is Mahdi, I am one of lovers of this magic subject. I have problem in week #3 quiz #2 question # 3 & quiz #3 question . I beleive my answers are correct but it marked me wrong. Any help?. First one I did like this:
140*x> 550,000+120x & second is: x-2 =2x-7 or x-2=-(2x-7) and I put the answer as ""3 5"".",3574,383,1360685425
2049441,"Hello Everyone,
Starting a little late. I'm from New Jersey. Needed a refresh on my math skills so I don't have to take a useless math course for my new degree. Good Luck everyone.",3575,4,1360685975
1993996,"I always had trouble with written problems, so please help, I'm losing my mind :D
I found the value x (machines produced and sold for $140) = 27,500
Now what?",3576,637,1360686438
475385,"OK, David. You have 300ml  of the 12% solution, x ml of the 40% solution and the total amount will be (x+300) of the final 28% solution. Here's a hint: because 28% is closer to 40% than to 12%, x will have to be larger than 300ml. So if x is 300 or less, something was done wrong.",3577,646,1360689846
2147116,"I'm having problems with this question, too. The format is slightly different than the lecture, where here we want total ml and in the lecture we knew the total ml.

Dominic, I need a hint as to where the percentages are represented in the formula.",3578,646,1360690878
1993996,"First, after you factor out the denominators, you get

$$ \frac{3b-1}{(b+2)(b+2)}-\frac{3}{b(b+2)}=\frac{3}{b}$$

LCD that you get is b(b+2)(b+2)

When you cancel out, you get

b(3b-1) - (b+2)(3) = (b+2)(b+2)(3)

Now, try to solve this part only and please post, I think that your mistake is hiding in this part.",3579,643,1360692612
323239,thanks!,3580,621,1360694892
439133,"This is a great course.  I would like to suggest that preview buttons be on the final so we can look at the input.  Looking at a long string does not always do what I think it should.  ",3581,430,1360695116
1726726,"My answer is 3 and 5 and not take it for valid.",3582,647,1360695591
1403974,"Substitute both answers into the original equation to make sure they both work.",3583,647,1360695871
2594975,"I am trying to enter my the simplified exponent solution.  I have tried to enter the number sign, the square root sign and the abbreviation sqrt as best as I can understand the instructions.  Preview keeps telling me I have a parsing error or I've used disallowed characters.  How else can I typify the square root symbol so I can finish this quiz and understand how symbols are typed?",3584,648,1360696123
1726726,"Thanks from Granollers, Spain",3585,647,1360696200
1403974,"My pleasure (from Chicago, IL)",3586,647,1360696311
2292313,"I'm having trouble. I understand the question as far as how to solve it. What I don't understand is what variables I am to use. Obviously, the fixed cost of all the units. But I don't know if I am to use the Fixed cost for each unit, the Variable cost or both.",3587,649,1360697571
2629436,"Can someone help me figure out how to solve this problem. A video game manufacturer is planning to market a new machine. The fixed costs are $550,000 and the variable costs are $120 per machine. The wholesale price of the machine will be $140. How many game machines must be sold for the company to make a profit? To make a profit, the company must sell more than ________________ units. Thanks you",3588,650,1360697665
1020797,"Well....I had already put the whole factor 3xy+8 between paranteses....that means I divided both terms by 2....
But this answer was considered wrong...",3589,626,1360698962
2047433,"The fixed cost is not per unit. It is call ""fixed"" because it does not vary with the quantity produced. Said differently, should 1 unit be produced, the cost will still be $550 000.  And yes, the variable cost varies according to the quantities produced. ",3590,649,1360699501
2342826,"Hi Meghan, you need to just think about putting all the different fixed costs on one side compared with the variable cost........   I hope this helps.",3591,649,1360699777
2597227,"It should be just: sqrt(2)
If you have a number before don't forget to add the * after the number. ex:   2*sqrt(2) 

",3592,648,1360700736
472057,"Hello Everyone,

I am not a big fan of scribblar, so I built my own system to collaboratively write mathematical equations. The system is still in alpha phase, but you may use it and provide me feedback on bugs, and features you would like to see.

www.eruditescience.com/mathshare

You will need to login with your facebook account, and in order to help or get help by someone you have to join someone else room ""Help Me"" button, or request that someone come help you while you are in ""My Room""

Regards,

Patrick Poirier",3593,651,1360700801
2333142,"I am enrolled in both the algebra and precalculus courses from UC Irvine on coursera.  I've noticed that thus far the course lectures, all of the quizzes, and most of the study material are pretty much the same, but just at a different pace (quicker in the precal course).  Will there be additional material in future weeks in the algebra course (ie, additional lectures, etc) that are not in the pre-calculus course?  I'm taking them both as review, which is why I am taking them simultaneously.  Thank you.",3594,652,1360700990
1979474,"Im Robbie from Bristol, England. Loving the coursera experience",3595,4,1360701823
1020797,"Yes....i am aware of that now....that means x=3yx +5y-3 divided by  2....still wrong however ",3596,626,1360701938
2470137,"at the end of this question I have got y=93/36 which gives me 2.58 is this correct",3597,638,1360703393
323239,"I am going to have withdraw the course. I cannot seem to catch up.

Joy Swann",3598,653,1360704193
2470137,"The answer I get is 3/12=y is this correct and do I simplify it to 1/4",3599,638,1360704344
2470137,"im so confused....",3600,646,1360705230
2606459,"I am not sure what I should do.  I am in the wrong place at the wrong time.  I love Aleks, and am learning a ton.  This was a great place for me to start.

I currently have 60 Aleks modules to complete in time to finish the assignments due tomorrow... That is really bad news.

The good news is I am going to pour myself into Aleks for as long as my license permits.  I would really like to take this course the next time it is offered. I will have the Aleks fundamentals done and I will be prepared.

The bad news is this session is a flop and will refect poorly on me.  I also spent $49 that is lost.

Food for thought.. perhaps there should be  a self assesment, or a recommendation to do Aleks before you register..

Thanks for the opportunity.  I will be back to conquer this course in a few weeks..",3601,653,1360705629
475385,"This problem is an example of a weighted average. It is not a simple average in which you add the numbers and divide by 2. In this case, (12%+0.40)/2 = 26% which is not 28%, so w can stand for the proportion or wieght given to the 12% solution and 1-w is the proportion or weight given to the 40% solution. You solve for w and then set up a ratio w/300ml=(1-w)/(ml of 40% solution) to figure out the volume of the 40% solution.

Yes, this is somewhat involved, but I've already been warned about providing a more direct method.",3602,646,1360706454
1788723,"3b-1-3/b   and its says is wrong? I cancelled (b+2)",3603,643,1360710415
1788723,"3b-1-3/b and its says is wrong? I cancelled (b+2)",3604,643,1360710459
2326824,"Hello,
     I am just looking for some clarity. I am taking this course to get certification points towards a certificate. I understand that I am not receiving college credit, but the hours in this course will serve my purpose. My question is that I keep seeing a signature track link that says it will give you a certificate of completion for the course. I was under the impression that if we completed all of the work, and if we scored an appropriate grade on the final we would have finished the course. Will I receive a certificate of completion without signing up for the signature track?
Finally, I am not doing the aleks course work. I have simply been doing the videos, course work, and weekly quizzes. I was under the impression that this was all that was required for this course. Am I wrong?
Any clarification on these issues would be greatly appreciated. Thank you for offering this class. It has been very challenging, but is has also been very rewarding to this point.
Thanks again in advance.",3605,654,1360710629
